Year,Month,DESTINATION,COUNTRYNAME,HS CODE,SHORT_DESC,QUANTITY,UNIT,FOB_VALUE
2022,5,DR,DEMOCRATIC REP OF CONGO,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",3082500.0,kg,32130621.709999956
2022,5,DR,DEMOCRATIC REP OF CONGO,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",136582.0,kg,10717492.68
2022,5,ET,ETHIOPIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",10506.5,kg,2305987.4
2022,5,GB,UNITED KINGDOM,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",10.0,kg,116.0
2022,5,RW,RWANDA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",8546000.0,kg,88144267.56000012
2022,5,RW,RWANDA,48115990,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in head",43156.0,kg,18225002.6288
2022,5,RW,RWANDA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",294464.0,kg,63271704.40919998
2022,5,RW,RWANDA,48193000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Sacks and",225.0,kg,90920.48
2022,5,RW,RWANDA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",66804.0,kg,18307117.12
2022,5,RW,RWANDA,72162100,"Angles, shapes and sections of iron or non-alloy steel. -- L sections",13438.0,kg,3162468.67
2022,5,RW,RWANDA,72172000,Wire of iron or non-alloy steel. - Plated or coated with zinc,1000.0,kg,255728.0
2022,5,SN,SENEGAL,48115990,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in head",4662.0,kg,1115388.52
2022,5,SS,SOUTH SUDAN,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",22523453.0,kg,304401629.40999967
2022,5,SS,SOUTH SUDAN,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",54055.0,kg,4437650.0
2022,5,TZ,TANZANIA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",2919000.0,kg,30498643.8
2022,5,TZ,TANZANIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",11798.83,kg,2463897.8
2022,5,TZ,TANZANIA,72131000,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel. - Containing indentations,ribs,grooves or other deformations produced during the rolling process",182000.0,kg,22851280.37
2022,5,TZ,TANZANIA,72161000,"Angles, shapes and sections of iron or non-alloy steel. - U, I or H sections, not further worked than hot-rolled, hot-drawn or extruded,of a height of less than 80 mm",497.5,kg,95374.492
2022,5,TZ,TANZANIA,72172000,Wire of iron or non-alloy steel. - Plated or coated with zinc,120000.0,kg,19354365.0
2022,5,UG,UGANDA,48115990,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in head",41288.918000000005,kg,20773242.7969
2022,5,UG,UGANDA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",19864.4,kg,9128006.0
2022,5,UG,UGANDA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",166250.8,kg,40281975.22
2022,5,UG,UGANDA,72166100,"Angles, shapes and sections of iron or non-alloy steel. -- Obtained from flat-rolled products",26820.0,kg,5724627.11
2022,5,ZM,ZAMBIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",8556.6,kg,4099163.14
2022,5,ZW,ZIMBABWE,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",540.0,kg,48116.53
2022,6,BI,BURUNDI,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",125000.0,kg,1410582.94
2022,6,BI,BURUNDI,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",250.0,kg,406000.0
2022,6,BI,BURUNDI,72162100,"Angles, shapes and sections of iron or non-alloy steel. -- L sections",9180.0,kg,1487939.736
2022,6,DE,GERMANY,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",172.0,kg,140316.73
2022,6,DR,DEMOCRATIC REP OF CONGO,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",2389500.0,kg,25247519.39999998
2022,6,ET,ETHIOPIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",16107.0,kg,4405825.45
2022,6,ET,ETHIOPIA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",600.0,kg,140080.42
2022,6,GB,UNITED KINGDOM,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",6.0,kg,4.69
2022,6,KM,COMOROS,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",1.0,kg,500.0
2022,6,RW,RWANDA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",11793000.0,kg,123531083.85000038
2022,6,RW,RWANDA,48115990,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in head",44981.0,kg,21047063.75
2022,6,RW,RWANDA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",114605.8,kg,22788258.25
2022,6,RW,RWANDA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",16870.8,kg,3530034.68
2022,6,RW,RWANDA,72162100,"Angles, shapes and sections of iron or non-alloy steel. -- L sections",11470.0,kg,2511966.1
2022,6,RW,RWANDA,72172000,Wire of iron or non-alloy steel. - Plated or coated with zinc,409.0,kg,148800.97
2022,6,SO,SOMALIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",1342.0,kg,137291.02
2022,6,SO,SOMALIA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",3.0,kg,16000.0
2022,6,SS,SOUTH SUDAN,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",14772250.0,kg,487480307.75000006
2022,6,SS,SOUTH SUDAN,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",4303.0,kg,632302.78
2022,6,TZ,TANZANIA,25232900,"Portland cement, aluminous cement, slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers. -- Other",1089500.0,kg,11484732.15
2022,6,TZ,TANZANIA,48191000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Cartons, b",62141.1,kg,13633107.861200001
2022,6,TZ,TANZANIA,48194000,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard of a kind used in offices, shops or the like. - Other sack",36599.2,kg,11898785.906240001
2022,6,TZ,TANZANIA,72131000,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel. - Containing indentations,ribs,grooves or other deformations produced during the rolling process",458700.0,kg,57830887.189699985
